seq,send_timestamp_ns,recv_timestamp_ns,rtt_ns
626,1777463548144942599,1777463548149861627,4919028
627,1777463548160099229,1777463548171120507,11021278
628,1777463548181373518,1777463548196059506,14685988
629,1777463548206216622,1777463548213664791,7448169
630,1777463548223804182,1777463548234954359,11150177
631,1777463548245103059,1777463548255939423,10836364
632,1777463548266145103,1777463548272227486,6082383
633,1777463548282364938,1777463548332761168,50396230
634,1777463548342947980,1777463548351982517,9034537
635,1777463548362097286,1777463548366039675,3942389
636,1777463548376229549,1777463548442901398,66671849
637,1777463548453283190,1777463548505916220,52633030
638,1777463548516063764,1777463548520023934,3960170
639,1777463548530193959,1777463548540036750,9842791
640,1777463548550217740,1777463548559548483,9330743
641,1777463548569770758,1777463548581027654,11256896
642,1777463548591282500,1777463548595176712,3894212
643,1777463548605315444,1777463548609878317,4562873
644,1777463548620121609,1777463548631778991,11657382
645,1777463548642017336,1777463548646035207,4017871
646,1777463548656154425,1777463548662661824,6507399
647,1777463548672785090,1777463548719860650,47075560
648,1777463548730000211,1777463548741186528,11186317
649,1777463548751526307,1777463548762575938,11049631
650,1777463548772729586,1777463548783780512,11050926
651,1777463548793901883,1777463548799054862,5152979
652,1777463548809191830,1777463548816242030,7050200
653,1777463548826385111,1777463548835956682,9571571
654,1777463548846250614,1777463548870498628,24248014
655,1777463548880644849,1777463548897498974,16854125
656,1777463548907620984,1777463548945761235,38140251
657,1777463548955891129,1777463548967768099,11876970
658,1777463548977906387,1777463548986710426,8804039
659,1777463548996873157,1777463549023210603,26337446
660,1777463549033338913,1777463549049141787,15802874
661,1777463549059286838,1777463549069362661,10075823
662,1777463549079622862,1777463549083115952,3493090
663,1777463549093348757,1777463549135920341,42571584
664,1777463549146154728,1777463549153742949,7588221
665,1777463549163902417,1777463549171978195,8075778
666,1777463549182104123,1777463549194045625,11941502
667,1777463549204265272,1777463549210155009,5889737
668,1777463549220386944,1777463549231545996,11159052
669,1777463549241832364,1777463549256373176,14540812
670,1777463549266592523,1777463549270457719,3865196
671,1777463549280625130,1777463549288270820,7645690
672,1777463549298419420,1777463549310109705,11690285
673,1777463549320279917,1777463549330403784,10123867
674,1777463549340522013,1777463549356083094,15561081
675,1777463549366304802,1777463549371242868,4938066
676,1777463549381394638,1777463549389870157,8475519
677,1777463549400105302,1777463549426470191,26364889
678,1777463549436638263,1777463549439860726,3222463
679,1777463549450100676,1777463549459053512,8952836
680,1777463549469295697,1777463549541646880,72351183
681,1777463549551921111,1777463549562401399,10480288
682,1777463549572627503,1777463549583981519,11354016
683,1777463549594206497,1777463549601290768,7084271
684,1777463549611430631,1777463549634483168,23052537
685,1777463549644758618,1777463549652356594,7597976
686,1777463549662511295,1777463549666882239,4370944
687,1777463549677115759,1777463549737459654,60343895
688,1777463549747765971,1777463549757869909,10103938
689,1777463549768110403,1777463549791698389,23587986
690,1777463549801888968,1777463549807925254,6036286
691,1777463549818255897,1777463549837042511,18786614
692,1777463549847208554,1777463549856489134,9280580
693,1777463549866703174,1777463549870889024,4185850
694,1777463549881168515,1777463549888307265,7138750
695,1777463549898464351,1777463549911032433,12568082
696,1777463549921250256,1777463549926418253,5167997
697,1777463549936627944,1777463549941614954,4987010
698,1777463549951944242,1777463549958755819,6811577
699,1777463549969008384,1777463549972130483,3122099
700,1777463549982373943,1777463549991057029,8683086
701,1777463550001300759,1777463550004610498,3309739
702,1777463550014848956,1777463550028046146,13197190
703,1777463550038219299,1777463550061270554,23051255
704,1777463550071489096,1777463550080497092,9007996
705,1777463550090708725,1777463550096258347,5549622
706,1777463550106476941,1777463550115009564,8532623
707,1777463550125140545,1777463550144410209,19269664
708,1777463550154675166,1777463550158253108,3577942
709,1777463550168542588,1777463550175202695,6660107
710,1777463550185431537,1777463550190129167,4697630
711,1777463550200260256,1777463550218296572,18036316
712,1777463550228538210,1777463550234122871,5584661
713,1777463550244364469,1777463550248310009,3945540
714,1777463550258528163,1777463550299810730,41282567
715,1777463550309961165,1777463550349792793,39831628
716,1777463550359937534,1777463550363229595,3292061
717,1777463550373350799,1777463550382541247,9190448
718,1777463550392705872,1777463550400144127,7438255
719,1777463550410442541,1777463550413119568,2677027
720,1777463550423309650,1777463550451739057,28429407
721,1777463550461886652,1777463550470737625,8850973
722,1777463550480963849,1777463550535788674,54824825
723,1777463550546042366,1777463550689121212,143078846
724,1777463550699260624,1777463550706501539,7240915
725,1777463550716769452,1777463550721012560,4243108
726,1777463550731177676,1777463550770368444,39190768
727,1777463550780595039,1777463550791417959,10822920
728,1777463550801599775,1777463550819992121,18392346
729,1777463550830283798,1777463550844289930,14006132
730,1777463550854443222,1777463550880346507,25903285
731,1777463550890541158,1777463550895201676,4660518
732,1777463550905350349,1777463550909111039,3760690
733,1777463550919279723,1777463550964711631,45431908
734,1777463550974921781,1777463550978811434,3889653
735,1777463550988967618,1777463550994762315,5794697
736,1777463551004907453,1777463551015029318,10121865
737,1777463551025222350,1777463551034790777,9568427
738,1777463551045053389,1777463551051518125,6464736
739,1777463551061754791,1777463551290903238,229148447
740,1777463551301094401,1777463551311582156,10487755
741,1777463551321776102,1777463551334469681,12693579
742,1777463551344694206,1777463551372471825,27777619
743,1777463551382731194,1777463551385924007,3192813
744,1777463551396139640,1777463551405513193,9373553
745,1777463551415796817,1777463551420450474,4653657
746,1777463551430689364,1777463551458087906,27398542
747,1777463551468222815,1777463551477434753,9211938
748,1777463551487645120,1777463551490354239,2709119
749,1777463551500566741,1777463551507295685,6728944
750,1777463551517576569,1777463551546338995,28762426
751,1777463551556559233,1777463551564229281,7670048
752,1777463551574469151,1777463551583052871,8583720
753,1777463551593190537,1777463551619813722,26623185
754,1777463551630084999,1777463551666232450,36147451
755,1777463551676361168,1777463551699372156,23010988
756,1777463551709515094,1777463551715839262,6324168
757,1777463551726005572,1777463551731660531,5654959
758,1777463551741881270,1777463551755118592,13237322
759,1777463551765371804,1777463551787868501,22496697
760,1777463551798098848,1777463551812369713,14270865
761,1777463551822498533,1777463551856172168,33673635
762,1777463551866397804,1777463551870676693,4278889
763,1777463551880923630,1777463551900582257,19658627
764,1777463551910835006,1777463551919113767,8278761
765,1777463551929355515,1777463551960102610,30747095
766,1777463551970260586,1777463551974233294,3972708
767,1777463551984447788,1777463551989020620,4572832
768,1777463551999253892,1777463552002992903,3739011
769,1777463552013244310,1777463552022113048,8868738
770,1777463552032243722,1777463552035532530,3288808
771,1777463552045770163,1777463552052585095,6814932
772,1777463552062726408,1777463552078513287,15786879
773,1777463552088657880,1777463552097953973,9296093
774,1777463552108170599,1777463552120653057,12482458
775,1777463552130906754,1777463552135888940,4982186
776,1777463552146131111,1777463552175943645,29812534
777,1777463552186099052,1777463552193926677,7827625
778,1777463552204139592,1777463552211457395,7317803
779,1777463552221650514,1777463552224913485,3262971
780,1777463552235158164,1777463552243618875,8460711
781,1777463552253817945,1777463552296299187,42481242
782,1777463552306445576,1777463552309227739,2782163
783,1777463552319374713,1777463552325451424,6076711
784,1777463552335668885,1777463552340576633,4907748
785,1777463552350842183,1777463552358511101,7668918
786,1777463552368736208,1777463552384458014,15721806
787,1777463552394591787,1777463552399378714,4786927
788,1777463552409530946,1777463552419246185,9715239
789,1777463552441420199,1777463552448335624,6915425
790,1777463552458464959,1777463552467913466,9448507
791,1777463552478151865,1777463552486237791,8085926
792,1777463552496342997,1777463552537289906,40946909
793,1777463552547515729,1777463552563528086,16012357
794,1777463552573725809,1777463552588927049,15201240
795,1777463552599050798,1777463552604373432,5322634
796,1777463552614543106,1777463552636112306,21569200
797,1777463552646272763,1777463552654842424,8569661
798,1777463552665097662,1777463552686904898,21807236
799,1777463552697140441,1777463552811838343,114697902
800,1777463552822098552,1777463552842001684,19903132
801,1777463552852242034,1777463552857626545,5384511
802,1777463552867797807,1777463552927922538,60124731
803,1777463552938175624,1777463552954981154,16805530
804,1777463552965121697,1777463552982251420,17129723
805,1777463552992382185,1777463552995219778,2837593
806,1777463553005347694,1777463553016550122,11202428
807,1777463553026714770,1777463553040804328,14089558
808,1777463553051222684,1777463553062764212,11541528
809,1777463553072969316,1777463553116267641,43298325
810,1777463553126474004,1777463553132712011,6238007
811,1777463553142885354,1777463553152462085,9576731
812,1777463553162601993,1777463553170403163,7801170
813,1777463553180597386,1777463553187010140,6412754
814,1777463553197163777,1777463553201855858,4692081
815,1777463553211996274,1777463553254945854,42949580
816,1777463553265101023,1777463553288669184,23568161
817,1777463553298938866,1777463553304028761,5089895
818,1777463553314322685,1777463553349028239,34705554
819,1777463553359254849,1777463553365524758,6269909
820,1777463553375705643,1777463553420081966,44376323
821,1777463553430202910,1777463553434050666,3847756
822,1777463553444186139,1777463553452711648,8525509
823,1777463553462828933,1777463553472403128,9574195
824,1777463553482685202,1777463553486499965,3814763
825,1777463553496653077,1777463553532640032,35986955
826,1777463553542861840,1777463553555320647,12458807
827,1777463553565557879,1777463553576580304,11022425
828,1777463553586809179,1777463553594093454,7284275
829,1777463553604227811,1777463553622966501,18738690
830,1777463553633206027,1777463553636216291,3010264
831,1777463553646344911,1777463553657815350,11470439
832,1777463553668046491,1777463553676063311,8016820
833,1777463553686235035,1777463553690431545,4196510
834,1777463553700586909,1777463553714031383,13444474
835,1777463553724219962,1777463553861104617,136884655
836,1777463553871247428,1777463553877012872,5765444
837,1777463553887154500,1777463554003364019,116209519
838,1777463554013590990,1777463554020055324,6464334
839,1777463554030293567,1777463554037646496,7352929
840,1777463554047872792,1777463554077815113,29942321
841,1777463554087960640,1777463554096616413,8655773
842,1777463554106859329,1777463554157107392,50248063
843,1777463554167291421,1777463554171671785,4380364
844,1777463554181819440,1777463554184506267,2686827
845,1777463554194751124,1777463554255576193,60825069
846,1777463554265732905,1777463554272171254,6438349
847,1777463554282444652,1777463554291126272,8681620
848,1777463554301257006,1777463554305238961,3981955
849,1777463554315444845,1777463554344236886,28792041
850,1777463554354381389,1777463554374554641,20173252
851,1777463554384676414,1777463554467302202,82625788
852,1777463554477469384,1777463554485227605,7758221
853,1777463554495349959,1777463554682884020,187534061
854,1777463554693046015,1777463554700971608,7925593
855,1777463554711095606,1777463554714819532,3723926
856,1777463554724947335,1777463554760243089,35295754
857,1777463554770403099,1777463554783373367,12970268
858,1777463554793510349,1777463554859408146,65897797
859,1777463554869564203,1777463554971412359,101848156
860,1777463554981553270,1777463554992206294,10653024
861,1777463555002414869,1777463555010267738,7852869
862,1777463555020411704,1777463555025260295,4848591
863,1777463555035379419,1777463555043840579,8461160
864,1777463555054084811,1777463555094687939,40603128
865,1777463555104845588,1777463555131740999,26895411
866,1777463555141967668,1777463555146814169,4846501
867,1777463555156993810,1777463555191195721,34201911
868,1777463555201420441,1777463555204101626,2681185
869,1777463555214320269,1777463555234519428,20199159
870,1777463555244755663,1777463555250499761,5744098
871,1777463555260615127,1777463555304206700,43591573
872,1777463555314357526,1777463555407846510,93488984
873,1777463555418111348,1777463555422942502,4831154
874,1777463555433149209,1777463555436706253,3557044
875,1777463555446978150,1777463555452994415,6016265
876,1777463555463195026,1777463555482655726,19460700
877,1777463555492789034,1777463555501977852,9188818
878,1777463555512332010,1777463555525488726,13156716
879,1777463555535640756,1777463555541534801,5894045
880,1777463555551689626,1777463555558404045,6714419
881,1777463555568542428,1777463555616241657,47699229
882,1777463555626375499,1777463555672877685,46502186
883,1777463555683106225,1777463555702867224,19760999
884,1777463555713011866,1777463555715766014,2754148
885,1777463555726026637,1777463555737423944,11397307
886,1777463555747543287,1777463555761838614,14295327
887,1777463555772050534,1777463555826149498,54098964
888,1777463555836285592,1777463555840025939,3740347
889,1777463555850157591,1777463555861007915,10850324
890,1777463555871187932,1777463555879967404,8779472
891,1777463555890092748,1777463555897228150,7135402
892,1777463555907429539,1777463555910559126,3129587
893,1777463555920684057,1777463555935464815,14780758
894,1777463555945733557,1777463555953258569,7525012
895,1777463555963433113,1777463555967145333,3712220
896,1777463555977388862,1777463555985691927,8303065
897,1777463555995867112,1777463556010608843,14741731
898,1777463556020772689,1777463556026764896,5992207
899,1777463556036912464,1777463556094977180,58064716
900,1777463556105117141,1777463556114188073,9070932
901,1777463556124300810,1777463556129193807,4892997
902,1777463556139313666,1777463556169832939,30519273
903,1777463556179987770,1777463556194138612,14150842
904,1777463556204249330,1777463556221891452,17642122
905,1777463556232206105,1777463556238730928,6524823
906,1777463556248871927,1777463556255284641,6412714
907,1777463556265424217,1777463556274344737,8920520
908,1777463556284464056,1777463556289539201,5075145
909,1777463556299698268,1777463556303141013,3442745
910,1777463556313372658,1777463556319973814,6601156
911,1777463556330233865,1777463556339365465,9131600
912,1777463556349523093,1777463556358391783,8868690
913,1777463556368621717,1777463556375423934,6802217
914,1777463556385652515,1777463556398953254,13300739
915,1777463556409164316,1777463556423304854,14140538
916,1777463556433569443,1777463556445671764,12102321
917,1777463556455815165,1777463556474298583,18483418
918,1777463556484424141,1777463556493658506,9234365
919,1777463556503794432,1777463556507548776,3754344
920,1777463556517692896,1777463556522654336,4961440
921,1777463556532811188,1777463556539730555,6919367
922,1777463556549891483,1777463556556736438,6844955
923,1777463556567018537,1777463556597043060,30024523
924,1777463556607172089,1777463556626347699,19175610
925,1777463556636470220,1777463556641356304,4886084
926,1777463556651597876,1777463556737944035,86346159
927,1777463556748270491,1777463556754181289,5910798
928,1777463556764317284,1777463556812226839,47909555
929,1777463556822364140,1777463556830917958,8553818
930,1777463556841045299,1777463556847369700,6324401
931,1777463556857537866,1777463556874492715,16954849
932,1777463556884794991,1777463556911766490,26971499
933,1777463556921935132,1777463556936260367,14325235
934,1777463556946474006,1777463556949485774,3011768
935,1777463556959680560,1777463556972770611,13090051
936,1777463556982984838,1777463556989707859,6723021
937,1777463556999966805,1777463557004518359,4551554
938,1777463557014730088,1777463557027461541,12731453
939,1777463557037699486,1777463557045516325,7816839
940,1777463557055651202,1777463557060187033,4535831
941,1777463557070429899,1777463557078864587,8434688
942,1777463557089011699,1777463557091438646,2426947
943,1777463557101574757,1777463557145460789,43886032
944,1777463557155622786,1777463557170685620,15062834
945,1777463557180908282,1777463557193202654,12294372
946,1777463557203447101,1777463557240701408,37254307
947,1777463557250924117,1777463557260461781,9537664
948,1777463557270697784,1777463557295643268,24945484
949,1777463557305793013,1777463557323836636,18043623
950,1777463557334106474,1777463557341830686,7724212
951,1777463557352043480,1777463557357781814,5738334
952,1777463557368095887,1777463557426447142,58351255
953,1777463557436577020,1777463557444902114,8325094
954,1777463557468847628,1777463557476511686,7664058
955,1777463557486651009,1777463557499264511,12613502
956,1777463557509437251,1777463557529740557,20303306
957,1777463557539898142,1777463557547330683,7432541
958,1777463557557533574,1777463557562212548,4678974
959,1777463557572449826,1777463557581505040,9055214
960,1777463557591632087,1777463557603534187,11902100
961,1777463557613771505,1777463557619702238,5930733
962,1777463557629919649,1777463557633231923,3312274
963,1777463557643358609,1777463557650784009,7425400
964,1777463557661010884,1777463557672414026,11403142
965,1777463557682642749,1777463557706727378,24084629
966,1777463557716879075,1777463557729503132,12624057
967,1777463557739720707,1777463557760264633,20543926
968,1777463557770384393,1777463557791498741,21114348
969,1777463557801620161,1777463557807917817,6297656
970,1777463557818028074,1777463557823246414,5218340
971,1777463557833483813,1777463557853124775,19640962
972,1777463557863254361,1777463557870609156,7354795
973,1777463557880821631,1777463557894407304,13585673
974,1777463557904543497,1777463557910943275,6399778
975,1777463557921090419,1777463557926917158,5826739
976,1777463557937127214,1777463557948363554,11236340
977,1777463557958486404,1777463557967864098,9377694
978,1777463557978002714,1777463557982694042,4691328
979,1777463557992828004,1777463557999759026,6931022
980,1777463558009905928,1777463558014939907,5033979
981,1777463558025095175,1777463558036876365,11781190
982,1777463558047047637,1777463558068237979,21190342
983,1777463558078345071,1777463558089271696,10926625
984,1777463558099535421,1777463558117180711,17645290
985,1777463558127436791,1777463558143815900,16379109
986,1777463558153981902,1777463558168341560,14359658
987,1777463558178459409,1777463558191951684,13492275
988,1777463558202185481,1777463558216128303,13942822
989,1777463558226269020,1777463558234510859,8241839
990,1777463558244746802,1777463558279644889,34898087
991,1777463558289761192,1777463558301788599,12027407
992,1777463558311931073,1777463558320167651,8236578
993,1777463558330343264,1777463558344358488,14015224
994,1777463558354508073,1777463558370119104,15611031
995,1777463558380255352,1777463558387580784,7325432
996,1777463558397709660,1777463558400621758,2912098
997,1777463558410784854,1777463558480104326,69319472
998,1777463558490234974,1777463558540086886,49851912
999,1777463558550259077,1777463558554494415,4235338
